id,timestamp,date,state,vehicle_category,actual_sales,predicted_sales,error,processing_time_ms,model_confidence
94,2025-07-15 20:06:16.741630,2023-01-01,Punjab,2-Wheelers,433.0,355.2392807263767,77.7607192736233,0.0,0.9
95,2025-07-15 20:06:16.846076,2023-01-01,Punjab,2-Wheelers,0.0,182.64437780225217,182.64437780225217,0.0,0.9
96,2025-07-15 20:06:16.949970,2023-01-01,Punjab,2-Wheelers,0.0,235.66475165974975,235.66475165974975,0.0,0.9
97,2025-07-15 20:06:17.054426,2023-01-01,Punjab,2-Wheelers,0.0,177.85076230254663,177.85076230254663,0.0,0.9
98,2025-07-15 20:06:17.159288,2023-01-01,Punjab,2-Wheelers,157.0,197.3773654260192,40.377365426019196,0.0,0.9
99,2025-07-15 20:06:17.262614,2023-01-01,Gujarat,3-Wheelers,17.0,45.69605305796313,28.696053057963127,0.0,0.9
100,2025-07-15 20:06:17.367213,2023-01-01,Gujarat,Bus,30.0,0.0,30.0,0.0,0.9
101,2025-07-15 20:06:17.481840,2023-01-01,Gujarat,3-Wheelers,207.0,167.5527846514841,39.4472153485159,0.0,0.9
102,2025-07-15 20:06:17.585733,2023-01-01,Gujarat,3-Wheelers,28.0,131.70541467900296,103.70541467900296,0.0,0.9
103,2025-07-15 20:06:17.690508,2023-01-01,Punjab,3-Wheelers,656.0,369.3802486634256,286.6197513365744,0.0,0.9
104,2025-07-15 20:06:17.794563,2023-01-01,Punjab,3-Wheelers,24.0,124.41068888890527,100.41068888890527,0.0,0.9
105,2025-07-15 20:06:17.899318,2023-01-01,Punjab,3-Wheelers,10.0,233.38657799266218,223.38657799266218,0.0,0.9
106,2025-07-15 20:06:18.005663,2023-01-01,Punjab,3-Wheelers,8.0,187.13793248834395,179.13793248834395,0.0,0.9
107,2025-07-15 20:06:18.109633,2023-01-01,Gujarat,2-Wheelers,4.0,438.1017040611998,434.1017040611998,0.0,0.9
108,2025-07-15 20:06:18.214544,2023-01-01,Gujarat,2-Wheelers,368.0,675.4478206134152,307.44782061341516,0.0,0.9
109,2025-07-15 20:06:18.318495,2023-01-01,Gujarat,2-Wheelers,0.0,0.0,0.0,0.0,0.9
110,2025-07-15 20:06:18.422870,2023-01-01,Gujarat,3-Wheelers,19.0,90.12708309754817,71.12708309754817,0.5049705505371094,0.9
111,2025-07-15 20:06:18.529828,2023-01-01,Gujarat,Bus,0.0,0.0,0.0,0.0,0.9
112,2025-07-15 20:06:18.634841,2023-01-01,Gujarat,Bus,0.0,10.489469691343174,10.489469691343174,0.0,0.9
113,2025-07-15 20:06:18.740131,2023-01-01,Gujarat,Bus,0.0,18.97286175996601,18.97286175996601,0.0,0.9
114,2025-07-15 20:06:18.846410,2023-01-01,Gujarat,Others,0.0,3.3164005134790386,3.3164005134790386,1.020669937133789,0.9
115,2025-07-15 20:06:18.950194,2023-01-01,Gujarat,Others,0.0,13.943121437891705,13.943121437891705,0.0,0.9
116,2025-07-15 20:06:19.055026,2023-01-01,Gujarat,Others,0.0,21.850221723135064,21.850221723135064,0.0,0.9
117,2025-07-15 20:06:19.159647,2023-01-01,Gujarat,Others,0.0,27.73777033979559,27.73777033979559,0.0,0.9
118,2025-07-15 20:06:19.264147,2023-01-01,Gujarat,Others,0.0,32.1249186957175,32.1249186957175,0.0,0.9
119,2025-07-15 20:06:19.368398,2023-01-01,Gujarat,Others,0.0,35.396834668184965,35.396834668184965,0.0,0.9
120,2025-07-15 20:06:19.473067,2023-01-01,Gujarat,Others,0.0,37.83941424698446,37.83941424698446,0.0,0.9
121,2025-07-15 20:06:19.580554,2023-01-01,Gujarat,Others,0.0,39.6649658548431,39.6649658548431,0.0,0.9
122,2025-07-15 20:06:19.686438,2023-01-01,Gujarat,Others,0.0,41.031224007042965,41.031224007042965,0.0,0.9
123,2025-07-15 20:06:19.790814,2023-01-01,Gujarat,Others,0.0,42.069992748575714,42.069992748575714,0.0,0.9
124,2025-07-15 20:06:19.895302,2023-01-01,Gujarat,Others,0.0,42.83569250869482,42.83569250869482,0.5090236663818359,0.9
125,2025-07-15 20:06:19.998513,2023-01-01,Gujarat,Others,0.0,43.412314018655934,43.412314018655934,0.0,0.9
126,2025-07-15 20:06:20.102969,2023-01-01,Gujarat,Others,0.0,43.84790052391827,43.84790052391827,0.5099773406982422,0.9
127,2025-07-15 20:06:20.207044,2023-01-01,Gujarat,Others,0.0,44.178227308565965,44.178227308565965,0.0,0.9
